Customer_ID,Product,Product_Category,Units,Unit_Price,Shopping_ID
22307412-ec12-4ad7-8ae3-a29b248f5e5a,Jacket,Clothing,9,211.29,7d1b7bb1-de94-47f1-844b-4d05f2f8ea63
40ce0c4b-bca0-4eaf-a1e0-1771d22941b8,Jacket,Clothing,10,213.98,08ad773c-19ea-491d-9a91-52b8fde24c42
ea84617e-310f-4850-aead-32f01e0e30a6,Refrigerator,Home Appliances,6,46.86,81727a58-9ad5-4cc8-9c2d-42b3c9cb9861
d4ab17b9-d7bc-4553-8639-3fc91cb242c1,Highlighter,Stationery,6,320.34,21527ae3-262c-49b6-b67c-6f02844f60c4
f05d232c-2a59-4105-809e-47c8bda8c0c7,Board Game,Toys,1,191.33,388fbd3a-1be6-451d-b4ea-e8a4872be36e
e025be7d-c5d2-4d00-a1d6-c993864764c2,T-Shirt,Clothing,7,481.17,1ea86ae1-fd0b-4464-9784-3c69ef41ff30
b2740cc2-72ee-454a-95bd-b5f35a644c8c,Doll,Toys,8,105.98,45676d78-f261-4ad6-9eab-66015355d12d
09e02698-d905-4818-840f-22b02d7d35c4,Refrigerator,Home Appliances,2,475.38,80f4cb56-b15e-4db3-a6cf-6667d703e766
a5716aaf-a07c-4beb-99ea-33c7b9b39707,Textbook,Books,5,60.52,39165771-559f-41a2-b393-aec43290f696
2de00eb6-f99a-4b51-8ba7-35d5b582f677,Blender,Home Appliances,3,398.85,cc06d282-6b1f-45d7-aaee-f5e68e1aaeee
2e997903-1b53-4529-acbe-bb9078336f98,Board Game,Toys,3,384.98,44add649-60d7-41da-905b-c912b5963f7c
2b578f2e-e2e1-4380-81c1-8df6f6c5c122,Jeans,Clothing,3,127.74,1626c4d8-9325-4e54-b15f-a638aa8e5502
1970701b-cf2f-4ea4-a218-0c73a25ecd08,Blender,Home Appliances,6,468.87,8acf056b-9be9-404e-ac76-b809424395c6
6fec1360-fff0-4982-8084-8b79adf5a84c,Comics,Books,6,233.91,159132d6-1c27-4653-a2b2-bbbc9272daa7
6fa7bfc3-9977-4392-b8b4-71247fce6011,Chicken,Groceries,4,150.89,7b9318c2-3baa-490d-9637-4a1d43e268e7
6750dd34-985c-417c-9d21-eb9d1a214070,Eyeliner,Beauty,8,8.85,0bb10854-2567-4715-8378-03d9f5ae2230
1aabc3c6-1103-4ed5-aeca-5acaadbc166f,Refrigerator,Home Appliances,2,385.47,b1aee00c-cdb0-45ef-9ca6-b9962c6c4c76
0b7c4271-02d0-4485-8eff-c094a804bf57,Eyeliner,Beauty,5,274.88,40b64869-eafb-4635-91a7-08ef704e5255
5daac158-23fa-44ee-b2a8-42005aa133f6,Shampoo,Beauty,7,354.62,d8a9849f-75fb-47e5-8ba5-33d4d581a351
bdfe460f-664b-4ae1-99fe-cb4b3ffd7525,Dress,Clothing,8,381.24,617af2d7-06d7-4fb6-9acc-7fe1a51421eb
01fad946-cd00-4859-9190-697d38071cf9,Highlighter,Stationery,9,382.19,4b66c503-1bce-4b54-b868-d550a6481d28
5df0ba74-4a41-49d7-9487-7bed2c1755e4,Skirt,Clothing,1,64.81,d2c7b3ca-f802-4343-8318-bffe135ed6c5
f1cb3241-3343-4a6f-a8d4-ebee0fe486f3,Blender,Home Appliances,1,5.13,7718cc66-873a-4a63-a9b7-7c388742772c
30ea39fd-ed80-43c9-bda8-e98474a1c2b8,Jeans,Clothing,10,356.43,6b3a4996-4f28-4674-ba87-b33fa9f3bd9e
2d6fa26f-f48f-49db-9793-799a93344817,Sticky Notes,Stationery,2,374.54,7dc9fde3-a84b-40fc-8a9f-be0a17ea7041
4d2f6f85-278a-47db-a490-1157843b9945,Milk,Groceries,5,436.29,9edfede1-e998-429b-88f9-ebfd958143bf
1c2dc900-7705-4e8e-aa1f-f18fe3de0a32,Pen,Stationery,4,299.73,a5e15a23-3f7e-4cc4-9945-5e2c5b20a663
aaf445a2-95c3-44b1-be45-93d14f4ca991,Puzzle,Toys,5,156.27,7b0525be-f700-4de1-ba5a-fb07c6801eab
e58412ae-0b77-4f14-8cd1-9c2b51d28ea5,Textbook,Books,9,430.43,c26e52bc-9cd9-4daa-bd20-eeff2709d8d8
f6e97829-da8c-4dbd-92c2-76a7e94cd7ba,Microwave,Home Appliances,2,210.34,5bfa42fe-1763-4302-81d6-14350d598cde
56ba7d9a-20b0-4662-93ad-7d791917e3b6,Smartphone,Electronics,5,262.32,9e77b183-2cb8-4a48-bb9b-2e0d7ef10aac
28cd1214-ae02-4be6-aa0b-2f73eecfcab2,Apples,Groceries,4,268.03,d39b3de9-bd50-44b8-afeb-b6ba03a42b02
a837daeb-dde2-4954-b2f0-71cc75f7a2e3,Smartwatch,Electronics,9,204.69,692e01f6-395e-4c36-ace5-a51f435c6e12
ba76e732-3f46-426e-861a-ed9b5d2f51ea,Headphones,Electronics,5,223.97,2fc2ea32-6a69-44ab-ba3f-491c869f15b3
3b625a6c-b0df-486f-ac4a-13de9e7744ec,Foundation,Beauty,3,82.75,7be7721b-15b8-48cc-b7a8-f300f1e6c3a8
31873602-969b-46cb-b39c-a96bc1b42ad7,T-Shirt,Clothing,2,193.81,fb2ed206-ad4a-43b9-b5b9-df60d711f0ea
9e0643b7-ad66-4263-ab40-2d730704fb52,Sweater,Clothing,3,282.01,4f5dba3c-fd78-46e1-9c76-c9833b01db2a
2e347086-62cc-4910-9c00-2fce4a4a9a3a,Lipstick,Beauty,6,317.9,0a2c1468-c4ab-459e-921f-771949ad05b0
8aceacde-9268-4eaa-8a36-6171f582e1a7,Puzzle,Toys,7,112.91,62bb24ca-2ff8-40f2-9744-44626716e4e0
62722fcd-dad3-4e25-abb0-5ffba9ac1305,Jacket,Clothing,9,162.53,d7ac28a2-b532-4462-be52-d438d155cb6e
d3d67523-1cee-4999-80b9-7de23ade374c,Tablet,Electronics,1,224.77,39d31736-76e7-4817-ae85-a76dfa894c76
253590c8-e040-401e-8a81-53f2c36e9f69,Milk,Groceries,8,30.94,892eda85-c850-45f2-9c8f-bf77c6427c30
b24f3648-6fe3-474a-bb6f-c62837bf6486,Notebook,Stationery,4,17.65,a3f98c0a-938f-4a1e-b0b0-22aa501b5db6
b663f235-144c-40ab-ae8e-34256f4a8add,Bluetooth Speaker,Electronics,1,423.88,32858c01-7fab-498f-9d83-3dc465d6e8be
b0da4ef3-c6dd-4de4-88b1-40f5799321e9,Biography,Books,2,344.72,6ccae7cb-2a58-44f6-bc6c-98dab7592cd9
d681d616-6080-4c63-93d4-fc4f1375fbcf,T-Shirt,Clothing,7,8.18,585bd263-9531-4f66-a6b3-0a81727f3733
b8100206-b28d-47a2-b78b-0e849cd263de,Moisturizer,Beauty,2,312.33,48256439-97e6-442b-b782-3c7e410a98c9
ef67e668-15ca-42f7-8e72-755392ad6085,Eyeliner,Beauty,5,364.91,83e29d7c-9b21-4aea-a5e5-8afed3f93f23
b814c5c4-d62e-4d59-ab7e-570b640e017c,Eyeliner,Beauty,3,377.05,6f355e95-e830-4a20-8eec-495f790e9ee6
d653db99-1bcd-4229-a336-c614ba1979ae,Chicken,Groceries,4,57.2,873b79e1-d955-454e-a2a3-f8d2b28d0a8b
ca5c635f-0ede-4cb3-9e77-0382715b30ce,Dress,Clothing,6,195.14,d024a419-e957-4ca9-ada9-8f81361c21e6
8906959d-4027-43ff-8b1c-22898972ce90,Eraser,Stationery,7,325.76,fa554c8b-82f3-47d8-b2d8-23e12c8415cd
1c5650ba-4295-4ef4-8375-92a56274def2,Puzzle,Toys,7,78.27,c5e27800-3c8a-4822-a42a-716d51abf35b
72c963d8-e9ca-4a48-a198-e93596b1b656,Comics,Books,3,264.46,3a3f7cc2-21c1-467d-b652-07bdd7422389
9b29e5fa-13db-4d1f-ae95-5d8228fea1c6,Jacket,Clothing,3,224.84,d131ee7e-66d3-4c10-b2f9-3536e71f19f7
47ca69c6-889d-44f6-8c0d-2853c088ea0b,Blender,Home Appliances,7,404.39,fbdc79bd-823b-4604-8fc4-d16bf8ce524b
81c5afb9-7232-49e2-8088-10c76bcf067f,Headphones,Electronics,4,398.81,47e56ead-ae96-4656-b9a7-409ad55d6a34
f32c4974-287b-420a-83c0-42fac7aa5f61,Chicken,Groceries,4,295.33,1fee45d4-cff7-4f9e-bbef-6933603f104c
775a5ec1-1b94-4289-a770-7b8916343035,Smartwatch,Electronics,7,21.47,47640d7f-9830-4407-a4f6-f12a9b53fd80
e4a7d227-fe69-4a15-95cf-6c501beb2786,Eggs,Groceries,2,436.15,483b94e1-62e3-4bc7-afad-dc5ce217d7ad
774d4235-1ead-4741-9f66-5d8dd4662b5f,Rice,Groceries,3,120.37,2e4b3279-a478-47b8-9047-ae2ad744f4f4
307b558d-85be-4e0d-8ca2-6471fd1e3d6d,Air Conditioner,Home Appliances,10,47.88,4c371d0f-f617-4a89-86ca-9a1605a3faf4
c9a98647-f4a6-45a1-b8d8-4d3a6b78133e,Apples,Groceries,5,386.86,006185d2-c22f-4b53-87fc-b55319b83b85
8b9beabd-4d51-4473-b867-77f3b759a4df,Moisturizer,Beauty,8,31.7,f8466a6b-019e-42f9-ae72-33b8cfa231a7
ee77f7f2-72d5-4d0e-b523-d394ca45100b,Refrigerator,Home Appliances,9,334.49,ce52157a-7996-470f-a702-8449d08c5088
0e44d8b3-eb4f-499d-91f4-70b365c35db3,Sticky Notes,Stationery,9,465.23,30155de2-e357-4f59-b88a-2fd2e0787003
5f2ffe7a-6dc9-4c6e-acad-55e95496ed74,Sweater,Clothing,8,247.65,a709b5f4-650f-4089-b58b-62e9160eb212
f5fe9acc-3d0d-4d67-a781-78cd63038608,Textbook,Books,8,111.63,28b7f7cb-b33b-4cf8-a5ef-a1adcb543d73
0f2a0871-78aa-4494-a78b-8608a210faba,Puzzle,Toys,1,26.68,52aee024-5b7a-4a55-8a3d-73421d6832f0
786e7272-0186-44db-a437-bcdeacaff968,Microwave,Home Appliances,6,6.92,925e2214-106c-4b07-b8f3-d3d25f3fee1e
1099966f-5f83-49c6-9a0b-c9683b04e33e,Doll,Toys,2,394.41,500cc435-10c1-4ed5-bb1a-6b0292a7d373
b2d5a4b5-de85-42d2-bab7-038221147df0,Sticky Notes,Stationery,7,281.1,54056bbb-d529-4fd2-8e3e-2a95ef6b3785
83ac72fd-637d-4ea1-a31f-0c0fb61cdec0,Refrigerator,Home Appliances,8,100.46,71928d9f-9bd5-41d1-aa16-ae55b1dfec23
f05bd4cb-0d00-4983-a535-503e30815c4f,Smartwatch,Electronics,10,442,d47ac50d-020b-4f4b-a299-698dea1057b7
15be2386-4859-4ee1-8caa-7a14185e5b2a,Action Figure,Toys,6,270.27,1d24f882-a8f1-479c-bcc7-5fdfa5257ade
a3c54e71-2a30-435e-b29f-471e8a3abffb,Eggs,Groceries,5,19.27,b8ff20d7-492c-410a-8c6b-418f7deb5799
e8310afc-1731-4445-999b-8f5b71d8c1f3,Bread,Groceries,4,187.51,ffbf074e-ae7c-4e09-8e93-5817608ab45e
8abe4fb0-efe9-407f-84be-30eb8368f216,Shampoo,Beauty,9,176.14,960d8f91-2497-4297-a256-9976161777c7
5376d91d-d005-450e-8e7c-460475668cd2,Lipstick,Beauty,5,159.55,41ad3f9f-6ad0-439c-ac39-d293afa5226b
24b55fc7-0b2b-459e-8681-6f84062133dc,Dress,Clothing,5,243.63,7aa77a0d-7ca9-4880-8277-7fe8f480861f
292441d1-3353-4b78-ba0e-36bdc7bd1621,Board Game,Toys,5,467.42,3b8ad1c7-f4bd-4048-bde7-79acc354f8de
14c5886f-d927-45b2-8575-526e51649df0,Moisturizer,Beauty,1,233.16,40a0ae70-0e15-422d-8213-13a4c048d7a7
eef26189-f069-4e8e-8e7f-dc38a9e3fbd4,Lego Set,Toys,7,489.55,b123c341-4af5-4ad1-a681-2a5c85981238
257a0641-f8f3-4a90-99c3-cf4b514b1080,Eggs,Groceries,8,63.47,dac99fdf-f08d-48c3-a47e-af8a480a49ff
d2d1dccd-be63-424e-9a2b-957546eef621,Foundation,Beauty,4,53.87,f067332e-c7b1-4dbf-9919-9fab750ffabb
d1c5340e-80c0-429e-98eb-a14397d8b347,Notebook,Stationery,7,442.71,734e5301-21a9-4007-90d3-3dd1e6f5954e
0aadb885-2577-4441-8f5d-e28572fe5e94,Chicken,Groceries,10,43.19,c0cb2980-c441-4146-ad15-ca5986bd3970
6079dbe9-29ce-432d-8a7d-d50883fad408,Sticky Notes,Stationery,9,378.64,93c6c7cb-ac64-426f-b910-83c3a409e8fd
5925e4b6-ecb6-42ca-bf76-9f6ee0a8dd73,Action Figure,Toys,3,128.62,d4e5edbd-5965-4cec-912f-4b2674690b26
50283d7e-5289-4f42-95d8-f0dcb1d32699,Bluetooth Speaker,Electronics,3,421.03,07fef9ed-2a55-444e-a62c-930ee3bd6c65
3c9b4ad9-9d4f-4004-a887-44230e355260,Eraser,Stationery,6,163.2,c766e8ac-3899-4ddc-9046-996fc49e3c43
b5ad9ecd-aa9d-4c82-97ce-9565f7c7a6b7,Board Game,Toys,2,280.74,ee70af9c-0908-4f3d-874a-31c789a047fb
ade71864-af11-4d80-b6c1-26dbfce20ab7,Eyeliner,Beauty,9,395.57,7452ca88-f3b2-4b61-81e4-a859e776ff1f
1fd8a485-2312-44e9-af69-827ddf30d003,Biography,Books,5,389.84,c58b46a3-c47f-47b7-a1df-21cfeab6c16e
8b68b872-6f64-44a5-931e-ae8fd3b1671a,Lipstick,Beauty,10,233.73,706a6827-9703-4630-8cdf-f91aff14ec48
45f80f57-379a-462c-9d97-cc7a7b293405,Shampoo,Beauty,4,13.2,89e2eac8-2899-4649-a28f-c3c760bc9ae9
ffa72743-66f6-4fc7-af08-2a692dd5a9be,Refrigerator,Home Appliances,2,90.43,9023a4cd-5167-4f34-b7ed-dd6773b67644
70cf29cc-151a-46b7-9bd5-5a449af225ba,Highlighter,Stationery,4,112.94,486c7ad8-c536-4017-8f70-279798d17a3a
c05746db-6b7b-479f-8f52-a4a5b7ef261c,Lego Set,Toys,9,260.07,d016ddec-6c44-47b8-96f3-45ce867c8864
b651e1e2-e98f-4e6f-a75e-ae2108431c17,Bread,Groceries,7,324.37,18ecb911-3f5d-4e50-b656-cfbbf6fb924c
daa33ec7-2a96-493e-9e45-c6c8a8b0fc09,Action Figure,Toys,10,182.66,cc9ee230-0a4c-4626-ae49-aac2d2b630cb
2ec30ed6-4157-46e0-9e11-58d0439fd374,Doll,Toys,5,114.67,d6647a93-0572-4ff4-8587-21105722c741
7703223e-2003-4850-acc0-881251e66795,Highlighter,Stationery,2,261.49,87dfcd19-8e86-4cb3-908a-e25921767225
0d4d5dea-52b1-4b81-bdc8-45085e970c09,Highlighter,Stationery,6,120.63,83df0168-9976-4057-9b2e-165daacd159d
b205a953-ed24-4d9a-b851-c8230964434b,Shampoo,Beauty,8,146.98,9e33a85f-e990-4912-b5a3-f22c9bde88e2
05f4fec9-6841-4038-964a-adbf4002e015,Science Journal,Books,3,405.83,567c3d90-ce34-4b44-80e1-721010647580
23afc42a-8170-4e17-a9df-25b37bbc7eae,Highlighter,Stationery,6,186.66,f4ce8a0f-093f-4640-899f-dd8cae2ec2ca
6368c77b-779f-49a5-83f3-3c405b49eee7,Board Game,Toys,1,406.94,75b45f6f-93ec-4fc7-8423-888ea0d3dc57
61a0769a-6cf5-4712-b88f-715c4051180e,Jacket,Clothing,3,488,47212e23-2874-4836-8e83-8bafa80cead1
86034c8d-a34f-4e21-9486-bc4891d39dc1,Blender,Home Appliances,2,72.11,793a90f6-0940-4f38-a034-49d9fb7f4730
7432f29e-6487-4275-8d3b-272ea62aa11a,Eraser,Stationery,8,286.9,97127da4-ae5e-4ec2-ba3f-0bf2f3623f5d
af44421f-4a13-43db-a8bb-0e2ce26c6103,Bread,Groceries,3,409.01,a4d5a888-10d5-4d84-844e-7777d1004b5b
1af4c648-c666-41f3-a459-8eca5b4515da,Bread,Groceries,6,306.21,34a31218-1194-46b8-9da0-4e35ec115a9a
41fec746-51c2-494e-8bb6-24260496513f,Lipstick,Beauty,8,450.9,a47f1997-672f-4b7f-9523-c8c82a9f8383
202b2588-5808-43e8-81e2-7209f260130e,Lipstick,Beauty,10,417.8,15eacbb9-306f-415c-a875-98f60a60d03e
adfc4765-cfdf-4aab-b1e6-f1d8a78a1ceb,Apples,Groceries,6,247.15,c3838c18-5eb1-4ff9-a61d-2b6957f6f5d9
b4f77ea8-ac16-4402-bebe-d8753adff3a6,Chicken,Groceries,1,479.52,77d2f540-6519-49e6-aa8b-f0b43a900455
534cc898-1d9a-4f2c-b14c-28338c0e0847,Moisturizer,Beauty,3,332.12,072aec78-2281-467a-858d-32b3aa38fabb
b2e9438b-5ccb-4b37-b1af-576d6d68d556,Bluetooth Speaker,Electronics,8,275.28,a94daa46-6bcd-4e31-90fe-1639b2c27558
e0ce3b75-5733-4d2a-bed9-c14670b6e2e8,Notebook,Stationery,2,133.28,952cd8b7-1232-4715-bff4-70b2e68fbe87
6b06cab7-0c8c-4788-a513-9790fd2010b2,Skirt,Clothing,4,411.74,188308a1-7b68-405a-ac0e-34c42a842700
72ddd22b-8a53-4263-8591-0933bf295759,Foundation,Beauty,7,472.17,87da8da0-0adb-4fce-92eb-5086c3997741
6cc88fc9-1682-4a7f-8a6c-d08289341155,Headphones,Electronics,1,161,166a6b41-e9b1-400e-abe6-b8caabc7ab2f
a591fe44-1880-4629-916e-8756048fec2c,Chicken,Groceries,4,174.87,bf85c17b-ed6d-486c-9dd2-8681395c05cc
9f2df3c0-590c-49e6-9923-774718048057,Moisturizer,Beauty,4,133.75,af7c6550-f9f7-4405-a821-7db7f1506724
c75aa80e-1b49-4a03-852e-2d0e589a3494,Sticky Notes,Stationery,1,181.4,28216c0a-a65c-4a8e-81b7-baa727122e0a
7a193819-f4f6-458e-9160-51076017df6a,Apples,Groceries,1,367.5,80a5e3ca-3047-49db-9a5f-dbd83efe6a49
1ccdbe71-0ccb-4b55-940b-77dd09f2e78e,Board Game,Toys,1,248.1,4b9a4d2a-5914-479f-b60b-15a8f0ea47c8
ac41bf71-a6ba-4712-a4d4-dd47c508e6e5,Moisturizer,Beauty,1,124.53,c9c93ad9-00c7-4c7a-8039-26e37c60da44
0fd705da-5d0d-4ae5-84f1-a3287a855ca5,Chicken,Groceries,6,37.94,36ca6528-11f2-4bcc-826e-59d9aedec024
530b7428-1be8-4f16-959b-086d557b1391,Microwave,Home Appliances,7,72.25,32176735-a8f2-4ebe-a0cc-89076a29225d
1e678cfd-7ffb-4b53-ae50-569f5b94e619,Moisturizer,Beauty,7,75.32,9e456914-29b1-4d8b-95bf-4cccc895117c
ab9e66e3-1e41-4337-999a-bfede44f3615,Laptop,Electronics,3,326.29,1d7e3b6a-d077-4cba-9d05-5b869d6282cc
ced1d2a5-eb4d-4b8a-9a6c-7f26bf54083f,Dress,Clothing,1,207.6,a822bad3-eb1f-4722-8c3d-fea8ca83a022
5f5ef2f0-3a2e-43c9-b5db-0d7d378182a8,T-Shirt,Clothing,9,268.01,30950f05-e034-4ca1-8fcd-9c5dc3407481
2d3c3f59-58ac-4f31-8ba3-067e1f8ee9b2,Skirt,Clothing,8,380.75,1f178afc-0a74-41b3-b9b5-84eebc8b6426
2f47a786-ce8d-4eaa-aee8-bbdd29142031,Comics,Books,2,207.42,5c0f641f-8788-49c8-8e21-235335dcc709
531d9e1a-6a50-40a2-9a56-f83e0e39a964,Chicken,Groceries,1,252.77,fdb9eb38-2b7b-43af-9ace-9326fe6d9920
8ec1b5c7-ecd0-477b-b116-67fbeb9829d7,Lego Set,Toys,9,420.83,c2d9a406-72fc-45c8-bb1c-c41dd0c131b0
5e8cf9e9-ebe4-4dab-b444-643cda6d3cc8,Air Conditioner,Home Appliances,3,44.43,bee06de4-b27f-447e-8bc5-0e1bf25c1a11
70e3ac46-5169-420b-a3ed-e69fa01f95ef,Textbook,Books,3,127.16,f40a9bfc-a587-49d2-ab7e-e48ffc1aee0d
a2e8187c-8492-4ec7-ac74-eae58a58c7c2,Bread,Groceries,9,88.32,c2c75f58-aab1-4dde-8455-1112a92bc85e
ebcbab8a-caff-4bfe-82f1-d7e9507d63b8,Rice,Groceries,10,56.31,e5d9b94b-1b02-4d15-bc11-418447bec85c
b08777d7-c3da-4805-b9da-e86da216d764,Refrigerator,Home Appliances,3,309.39,ce07584b-7e0b-4a14-800e-7a4c9b72c2b1
18f38731-b853-4f74-89ad-c06ea9bba837,Lipstick,Beauty,5,173.42,4cdd59be-1b4a-4ca2-8bc4-f4c3e76f02a6
63ef230c-00d5-4162-940b-39c88d72f3dc,Board Game,Toys,7,18.5,cdbdf851-5923-478a-9d8c-4bd90e987e6b
ff4c6e14-7c61-4b21-95f5-2010cb3defc5,Board Game,Toys,8,49.36,649d1bf7-d131-4507-83cd-047d9dc13596
db140f6f-0bfd-4b08-b52d-c65933f3f107,Foundation,Beauty,3,231.77,533db44a-ec0d-4dc8-9e50-cd80904d8a9c
5f839bdf-3e40-4eea-a7df-3963a4e75155,Blender,Home Appliances,6,85.33,4a2cf815-65b4-4456-abf9-9769d1ad0722
1f37f6f4-d465-4ac9-bcd6-0d4fa254cb1e,Jacket,Clothing,6,138.57,42a6a336-bd21-4d0c-9feb-8674c5ceb436
a9255f96-cb81-42c9-8692-1e1db7655f5b,Pen,Stationery,1,158.83,8d23d97d-206a-4c91-8af5-3e410329edbb
3cc1c286-98e2-416b-81d1-1f5be1625a14,Notebook,Stationery,9,237.11,7b2c1bf6-97d4-4dfe-b346-265a887b0c93
3d6c973d-cbf6-4204-8c01-3a7488ded721,Laptop,Electronics,9,287.4,3c271d5d-93bb-4ad9-a31d-5ab901dcb7c4
3141faba-a1f0-4602-9f8e-415f77ab54b9,Comics,Books,1,230.68,55de44b2-7dbe-45db-a56e-3d67d8900fb0
c90835a8-1497-49dd-9c66-14d3d392ab76,Eyeliner,Beauty,6,250.52,1b241af7-742f-429e-810c-75ce1f970998
3c6e7c6a-3009-49a0-a21b-454ba2f8f1e0,Shampoo,Beauty,1,130.69,0957912c-3456-4c61-a835-fd0d58ccddf7
269a6629-9853-4d2c-889b-52524c6308ed,Biography,Books,5,497.5,613f3658-a2a3-4db3-8845-bf7d7ad81234
9c7e1482-ae9d-443e-b523-cabaa1c128d0,Textbook,Books,9,260.55,df857d19-a07c-47e9-8141-5d2371480bda
58702399-7fc3-40ef-8695-156f2f3e9fe3,Rice,Groceries,5,108.44,2ed6eb51-d358-4fd2-b96b-d309b52ce9ce
ee2b5905-d7b8-4156-b456-89aeaf428419,Bread,Groceries,6,403.38,4664e919-2b34-4e41-92ce-d40944ede8e9
272de9d7-5168-4ba5-b6ef-530a4afacb8e,Apples,Groceries,10,338.56,1e3c8237-83cf-4963-bd24-998fe02341ca
9f59211c-535b-429c-abd0-70484cf49d72,Comics,Books,6,85.46,e1f74238-091f-4389-9792-9e883b80b3fb
01e2f215-8be2-4564-b583-a04ed1583a60,Puzzle,Toys,6,423.88,27852e04-5a4c-4140-aedb-ca6234de289b
13bd090e-a864-42ff-b7ce-2dc6d20d21e9,Lipstick,Beauty,10,409.1,3886b140-0546-4c79-a582-2f8b25999e08
4efafdf1-a105-41b2-8d86-1b33f9f2403a,Smartwatch,Electronics,3,476.39,671f4e15-8fc1-496d-8a5b-05a205462382
b680657e-30c8-458e-9fb2-190326e89453,Tablet,Electronics,5,314.73,62dfba09-dc7b-432f-9304-bc8c8cc2e228
b42ac722-04ea-4478-8fc0-7c97d25e67bb,Skirt,Clothing,7,302.35,25175dff-4c65-4f7c-9ca7-037648a5351c
a9bc2ed5-9e8c-4fb3-8955-9eadeafd2e37,Bread,Groceries,1,395.23,52d88ef4-a985-4eb6-a8a3-627630729829
889e243e-594a-408d-bf95-70ea73cc04fb,Moisturizer,Beauty,1,223.73,4ba597d8-8378-4cff-9ee8-69c531c407c4
ecba4f25-277d-4cd2-bb85-304c29ac6a97,Washing Machine,Home Appliances,8,455.4,f30ace5f-3132-4f6a-aff8-7795af92fe2c
304db0d2-9abf-4be0-a06a-f08ed50664eb,Notebook,Stationery,5,374.9,cc18e39f-ccd3-4efa-bb94-4fbb2affdeb3
dcb85522-d1e9-4884-878f-db95247cbec0,Lego Set,Toys,2,276.69,d999d624-4468-412c-a22d-ade3fd831327
8f170baa-b57b-449d-910f-f927b5be2999,Lego Set,Toys,3,267.12,e97ca17a-6fcb-4d21-a2a8-70f4101fa67c
511c7355-2f70-4335-92c9-5ef83c78b7f4,Apples,Groceries,3,291.95,125c3412-42f1-4764-b9cb-a0c04718a441
18b06f11-06a6-4dda-a875-97c0b65ae604,Microwave,Home Appliances,9,304.5,a0661208-b066-42e4-98a6-6c43dc80584b
dceb8d53-8a8c-4b9a-aea0-834f5ff00c60,Textbook,Books,5,159.14,420c9b0e-48c8-4123-ac66-15510b7be5c5
b43f23e4-723b-49b9-b7cf-1f743a9cceac,Refrigerator,Home Appliances,5,473.4,d12fedef-8019-4330-a777-4783e51da738
8ab6e109-433f-41fd-adb3-487302010c95,Shampoo,Beauty,9,162.38,6cc2187a-2a5c-46c5-b009-6f8d634fff66
12710c8a-73a8-4f70-b5c7-bdd29b707a2e,Science Journal,Books,4,354.26,5f80f0b8-bf6d-4e19-9891-bdd571b61dd8
72a98683-d192-4dfb-a0b8-4ee4f2ed5fe3,T-Shirt,Clothing,3,423.15,447b4d42-f8cc-43d6-a9f5-5e9562988ea4
b9b692ca-c850-4d64-8820-2ce5722aca38,Board Game,Toys,3,393.4,a5ec2e4b-23cc-40ca-8e6e-ba425628d0f4
b4197b4a-cdb6-48a0-87d6-f1f88034f46d,Science Journal,Books,10,195.15,70eaafbb-80ed-422a-b083-024188cfc298
d5a8270e-865e-4cd7-a89c-988e80f5b6af,Puzzle,Toys,9,456.65,23ccfba3-3c91-4681-b5b9-4869afb481c8
6e3e4c07-f1c9-4150-9515-fc628d2280ea,Tablet,Electronics,10,400.25,4cd6c3b8-932b-4d6e-b79f-099748eb92a5
3d76b2f8-4321-4615-8143-7dc89628abdd,Highlighter,Stationery,1,184.3,d0fbfe5d-a57c-4748-93ae-2d3fdd6c098b
6d2dc28d-c87e-4d1d-8781-a7a313535772,Board Game,Toys,4,317.3,5ceddd65-ab58-497e-980c-c683224cffa4
972c754b-8f3f-4294-98c3-a077b0b0a8f9,T-Shirt,Clothing,4,287.92,269bdb99-4a08-4a07-8afc-e850afdfb73c
213e4154-9fa2-4b16-825f-1172f341dee0,Smartphone,Electronics,5,96.65,ad457db7-d04e-4dad-95e9-c9b6786ae580
76fa1ce2-f992-4962-b8ee-48dda63aabb7,Microwave,Home Appliances,2,288.7,f46fc3a0-1f0f-4e64-a233-f4799b88cceb
ba71d48d-4415-441b-add9-cac99ab5868d,Apples,Groceries,8,432.56,aaf5570a-b1e9-420d-b3fb-b8150a554856
1424e421-b69b-4717-9007-b2e39783cdd6,Textbook,Books,3,223.05,dee3cf5c-b03d-4890-a6d7-d8cdff98cccf
7e08cdc3-12b4-4b65-898e-9753cf396488,Lipstick,Beauty,7,470.49,2da3db3f-e2b5-4662-8e91-869bced3a197
cc796326-b87d-4d14-bb3c-d78903d93a08,Jeans,Clothing,6,306.8,a22a8a1e-ccee-43dd-832c-267e4923f324
0e56556a-38e7-4277-ba61-c85711488abd,Action Figure,Toys,5,19.92,93f5de87-fccc-47ac-8f18-02d1d2138189
3e5e8797-6f58-4dcf-b59d-f83340a41097,Dress,Clothing,5,105.38,e80f2b77-caa4-4a9b-b432-574372b82276
8c3d7361-c8ab-463e-afcb-56b17d2e1c00,Bread,Groceries,7,388.85,115d5e81-fc41-4849-81d1-fb50adebc0b3
a709fe7c-415a-4056-a98d-cee39ab1834d,Moisturizer,Beauty,7,350.06,d5dcf4d7-518e-4897-bd48-3a982e7314a0
